product_name	product_url	category	status	stars
Olifair Activated Carbon + Kerovita Gel Refreshing Face Wash 50 ml(Riya Fruity Soap Free)	https://yoshops.com/products/olifair-activated-carbon-kerovita-gel-refreshing-face-wash-50-ml	Personal Care	Reviewd	5.0
Olifair Gold Radiance Face Wash for All Skin Types - 50 ml(Riya Fruity Soap Free)	https://yoshops.com/products/olifair-gold-radiance-face-wash-for-all-skin-types-50-ml	Personal Care	Reviewd	5.0
Olifair Hydrating Spot Reduction Face Wash - 50ml(Riya Fruity Soap Free)	https://yoshops.com/products/olifair-hydrating-spot-reduction-face-wash-50ml	Personal Care	unreviewed	0.0
Olifair Pro-Vitamin C Face Wash - 50 ml (Riya Fruity Soap Free)	https://yoshops.com/products/olifair-pro-vitamin-c-face-wash-50-ml	Personal Care	unreviewed	0.0
Olifair Saffron Face Wash - 120 ml (Free Riya Fruity Soap)	https://yoshops.com/products/olifair-saffron-face-wash-120-ml-free-riya-fruity-soap	Personal Care	Reviewd	5.0
Olifair Active Light Sunscreen SPF30 - 50 ml (Free Riya Fruity Soap)	https://yoshops.com/products/olifair-active-light-sunscreen-spf30-50-ml-free-riya-fruity-soap1	Personal Care	unreviewed	0.0
Olifair Active Light Sunscreen SPF 50 - 50 ml (Free Riya Fruity Soap)	https://yoshops.com/products/olifair-active-light-sunscreen-spf-50-50-ml-free-riya-fruity-soap	Personal Care	unreviewed	0.0
Olifair Active Light Sunscreen SPF 70 - 50 ml (Free Riya Fruity Soap)	https://yoshops.com/products/olifair-active-light-sunscreen-spf-70-50-ml-free-riya-fruity-soap	Personal Care	unreviewed	0.0
Olifair Active Light Sunscreen SPF 90 - 50 ml (Free Riya Fruity Soap)	https://yoshops.com/products/olifair-active-light-sunscreen-spf-90-50-ml-free-riya-fruity-soap	Personal Care	Reviewd	5.0
OLIFAIR Detoxifying Gold Peel Off Mask - 25 gm (Free Riya Fruity Soap)	https://yoshops.com/products/olifair-detoxifying-gold-peel-off-mask-25-gm-free-riya-fruity-soap	Personal Care	unreviewed	0.0
OLIFAIR Alkaline De-Tan Scrub - 350 gm (Free Riya Fruity Soap)	https://yoshops.com/products/olifair-alkaline-de-tan-scrub-350-gm-free-riya-fruity-soap	Personal Care	unreviewed	0.0
OLIFAIR Alkaline De-Tan Masque - 350 gm (Free Riya Fruity Soap)	https://yoshops.com/products/olifair-alkaline-de-tan-masque-350-gm-free-riya-fruity-soap	Personal Care	unreviewed	0.0
OLIFAIR Alkaline De-Tan Wash - 350 gm (Free Riya Fruity Soap)	https://yoshops.com/products/olifair-alkaline-de-tan-wash-350-gm-free-riya-fruity-soap	Personal Care	unreviewed	0.0
OLIFAIR Alkaline De-Tan Cream White - 350 gm (Free Riya Fruity Soap)	https://yoshops.com/products/olifair-alkaline-de-tan-cream-white-350-gm-free-riya-fruity-soap	Personal Care	Reviewd	5.0
QUECHUA Mini Laptop Bag 10 Liter- Red/Black	https://yoshops.com/products/quechua-laptop-bag	Kids	Reviewd	5.0
KIPSTA Kids Sports Football Jersey F300 (White)	https://yoshops.com/products/kipsta-kids-sports-football-jersey-f300-white	Kids	unreviewed	0.0
KIPSTA Kids Sports Football Jersey F300 (Blue)	https://yoshops.com/products/kipsta-kids-sports-football-jersey-f300-blue	Kids	unreviewed	0.0
DOMYOS S500 Boys Gym Sports Half-Sleeved T-Shirt (Grey)	https://yoshops.com/products/domyos-s500-gym-sports-half-sleeved-t-shirt-grey	Kids	unreviewed	0.0
KALENJI Kids Unisex Gym Sports T-Shirt (Blue)	https://yoshops.com/products/kalenji-unisex-gym-sports-t-shirt-blue	Kids	unreviewed	0.0
KALENJI Kids Unisex Gym Sports T-Shirt (Red)	https://yoshops.com/products/kalenji-kids-unisex-gym-sports-t-shirt-red	Kids	unreviewed	0.0
Boys Half-Sleeved Gym KidsT-Shirt DOMYOS 100 (White)	https://yoshops.com/products/domyos-100-boys-half-sleeved-gym-kidst-shirt-white	Kids	unreviewed	0.0
PUBG T-Shirt Half Sleeve Round Neck (Black)	https://yoshops.com/products/pubg-t-shirt-half-sleeve-round-neck-black	Kids	unreviewed	0.0
Navy Blue Canvas shoe for Boys	https://yoshops.com/products/navy-blue-canvas-shoe-for-boys	Kids	unreviewed	0.0
Yo Lifestyle White with Blue strike Color Casual Shoes	https://yoshops.com/products/yo-lifestyle-white-with-blue-strike-color-casual-shoes	Kids	unreviewed	0.0
Yo Lifestyle Black Color Casual Shoes	https://yoshops.com/products/yo-lifestyle-black-color-casual-shoes	Kids	unreviewed	0.0
Men Formal Shoes Black Color With Free Sunglasses	https://yoshops.com/products/men-formal-shoes-black-color-with-free-sunglasses	Kids	unreviewed	0.0
Runners Lightweight Sports shoes for Men (Black)	https://yoshops.com/products/runners-lightweight-sports-shoes-for-men-black	Kids	unreviewed	0.0
Men Sports Shoes Runners Lightweight (Yellow-Black)	https://yoshops.com/products/men-sports-shoes-runners-lightweight-yellow-black	Kids	unreviewed	0.0
Men Sports Shoes Runners Lightweight (White-Blue)	https://yoshops.com/products/men-sports-shoes-runners-lightweight-white-blue	Kids	Reviewd	5.0
Casual Leather Sneakers for Men (Red+Blue)	https://yoshops.com/products/casual-leather-sneakers-for-men-red-blue1	Kids	Reviewd	5.0
Casual Sneakers Leather for Men (White+Black)	https://yoshops.com/products/casual-sneakers-leather-for-men-white-black	Kids	Reviewd	5.0
Red Top Genuine Leather Shoes for Men (Brown)	https://yoshops.com/products/red-top-genuine-leather-shoes-for-men-brown	Kids	Reviewd	5.0
DOMYOS S500 Boys Gym Sports Half-Sleeved T-Shirt (Grey)	https://yoshops.com/products/domyos-s500-gym-sports-half-sleeved-t-shirt-grey	Kids Clothing	unreviewed	0.0
KALENJI Kids Unisex Gym Sports T-Shirt (Blue)	https://yoshops.com/products/kalenji-unisex-gym-sports-t-shirt-blue	Kids Clothing	unreviewed	0.0
Boys Half-Sleeved Gym KidsT-Shirt DOMYOS 100 (White)	https://yoshops.com/products/domyos-100-boys-half-sleeved-gym-kidst-shirt-white	Kids Clothing	unreviewed	0.0
PUBG T-Shirt Half Sleeve Round Neck (Black)	https://yoshops.com/products/pubg-t-shirt-half-sleeve-round-neck-black	Kids Clothing	unreviewed	0.0
Navy Blue Canvas shoe for Boys	https://yoshops.com/products/navy-blue-canvas-shoe-for-boys	Shoes	unreviewed	0.0
Yo Lifestyle White with Blue strike Color Casual Shoes	https://yoshops.com/products/yo-lifestyle-white-with-blue-strike-color-casual-shoes	Shoes	unreviewed	0.0
Yo Lifestyle Black Color Casual Shoes	https://yoshops.com/products/yo-lifestyle-black-color-casual-shoes	Shoes	unreviewed	0.0
Men Formal Shoes Black Color With Free Sunglasses	https://yoshops.com/products/men-formal-shoes-black-color-with-free-sunglasses	Shoes	unreviewed	0.0
Runners Lightweight Sports shoes for Men (Black)	https://yoshops.com/products/runners-lightweight-sports-shoes-for-men-black	Shoes	unreviewed	0.0
Men Sports Shoes Runners Lightweight (Yellow-Black)	https://yoshops.com/products/men-sports-shoes-runners-lightweight-yellow-black	Shoes	unreviewed	0.0
Men Sports Shoes Runners Lightweight (White-Blue)	https://yoshops.com/products/men-sports-shoes-runners-lightweight-white-blue	Shoes	Reviewd	5.0
Casual Leather Sneakers for Men (Red+Blue)	https://yoshops.com/products/casual-leather-sneakers-for-men-red-blue1	Shoes	Reviewd	5.0
Casual Sneakers Leather for Men (White+Black)	https://yoshops.com/products/casual-sneakers-leather-for-men-white-black	Shoes	Reviewd	5.0
Red Top Genuine Leather Shoes for Men (Brown)	https://yoshops.com/products/red-top-genuine-leather-shoes-for-men-brown	Shoes	Reviewd	5.0
1KG Chicken Biryani (Chennai)	https://yoshops.com/products/1-kg-chicken-biryani	Foods	Reviewd	5.0
1 Bucket Chicken Biryani Party Pack 5kg (Chennai)	https://yoshops.com/products/1-bucket-chechen-biryani-party-pack-5kg	Foods	Reviewd	5.0
Quarter Chicken Biryani (Chennai)	https://yoshops.com/products/quarter-chicken-biryanichennai	Foods	unreviewed	0.0
Country Chicken (Desi Murga) raw with skin 1kg(Berhampur)	https://yoshops.com/products/country-chicken-desi-murga-raw-with-skin-1kg-berhampur1	Foods	unreviewed	0.0
Combo Meal Chicken Biriyani (Chennai)	https://yoshops.com/products/combo-meal-chechen-biriyani	Foods	unreviewed	0.0
Fresh Mushrooms Button 200gm (Berhampur)	https://yoshops.com/products/fresh-mushrooms-button-200gm-berhampur	Foods	unreviewed	0.0
Chicken Pakora-200Gm (Chennai)	https://yoshops.com/products/chicken-pakora-200gm	Foods	unreviewed	0.0
River Prawn Small- 4cm 250gm(Berhampur)	https://yoshops.com/products/river-prawn-small-4cm-250gm-berhampur	Foods	unreviewed	0.0
Mutton Curry Cut 500gm (Berhampur)	https://yoshops.com/products/mutton-curry-cut-500gm-berhampur	Foods	unreviewed	0.0
Berhampur Special Masala Papad 250gm	https://yoshops.com/products/pappad-250gm-berhampur	Foods	unreviewed	0.0
KING'S CLASSIC INSTANT COFFEE	https://yoshops.com/products/king-s-classic-instant-coffee-100-gm	Foods	unreviewed	0.0
FERNWEH ORIGINALS INSTANT COFFEE	https://yoshops.com/products/fernweh-originals-instant-coffee1	Foods	unreviewed	0.0
Organic Raw Honey 250Gms	https://yoshops.com/products/organic-raw-honey-250gms	Foods	unreviewed	0.0
Mutton Biriyani Plate 1/2kg. (Chennai)	https://yoshops.com/products/mutton-biriyani	Foods	unreviewed	0.0
Egg Biriyani Plate 1/2 kg. (Chennai)	https://yoshops.com/products/egg-biriyani	Foods	unreviewed	0.0
Chicken Biryani Plate(Chennai)	https://yoshops.com/products/chicken-biryani	Foods	unreviewed	0.0
Rohu River Fish Raw 1Kg(Berhampur)	https://yoshops.com/products/rohu-river-fish-raw-1kg-berhampur	Foods	unreviewed	0.0
Rohu River Fish Cutting(No Head) 1Kg(Berhampur)	https://yoshops.com/products/rohu-river-fish-cutting-no-head-1kg-berhampur	Foods	unreviewed	0.0
Vakura Catla River Fish Raw 1Kg(Berhampur)	https://yoshops.com/products/vakura-catla-river-fish-raw-1kg-berhampur	Foods	unreviewed	0.0
Vakura Catla River Fish Cutting(No Head) 1Kg(Berhampur)	https://yoshops.com/products/vakura-catla-river-fish-cutting-no-head-1kg-berhampur	Foods	unreviewed	0.0
River Prawn Raw Big-12cm 250gm(Berhampur)	https://yoshops.com/products/river-prawn-raw-big-12cm-250gm-berhampur	Foods	unreviewed	0.0
River Prawn Raw Middium- 6cm 250gm(Berhampur)	https://yoshops.com/products/river-prawn-raw-middium-6cm-250gm-berhampur	Foods	unreviewed	0.0
River Prawn Raw Big-12cm 500gm(Berhampur)	https://yoshops.com/products/river-prawn-raw-big-12cm-500gm-berhampur	Foods	unreviewed	0.0
River Prawn Raw Middium- 6cm 500gm(Berhampur)	https://yoshops.com/products/river-prawn-raw-middium-6cm-500gm-berhampur	Foods	unreviewed	0.0
River Prawn Small- 4cm 500gm(Berhampur)	https://yoshops.com/products/river-prawn-small-4cm-500gm-berhampur	Foods	unreviewed	0.0
Country Chicken (Desi Murga) Clean without skin 1kg(Berhampur)	https://yoshops.com/products/country-chicken-desi-murga-clean-without-skin-1kg-berhampur1	Foods	unreviewed	0.0
Country Chicken (Desi Murga) Curry Cut with skin 500gm(Berhampur)	https://yoshops.com/products/country-chicken-desi-murga-curry-cut-with-skin-500gm-berhampur	Foods	unreviewed	0.0
Country Chicken (Desi Murga) Clean without skin 500gm(Berhampur)	https://yoshops.com/products/country-chicken-desi-murga-clean-without-skin-500gm-berhampur1	Foods	unreviewed	0.0
Mutton Curry Cut 1kg (Berhampur)	https://yoshops.com/products/mutton-curry-cut-1kg-berhampur	Foods	unreviewed	0.0
Mutton Chops Special(kasha) 1kg(Berhampur)	https://yoshops.com/products/mutton-chops-special-kasha-1kg-berhampur	Foods	unreviewed	0.0
Mutton Chops Special(kashi) 500gm(Berhampur)	https://yoshops.com/products/mutton-chops-special-kashi-500gm-berhampur	Foods	unreviewed	0.0
Broiler Chicken Raw Live 2kg(Berhampur)	https://yoshops.com/products/broiler-chicken-raw-live-2kg-berhampur1	Foods	unreviewed	0.0
Broiler Chicken Raw with skin 1kg(Berhampur)	https://yoshops.com/products/broiler-chicken-raw-with-skin-1kg-berhampur1	Foods	unreviewed	0.0
Broiler Chicken Clean without skin 1kg(Berhampur)	https://yoshops.com/products/broiler-chicken-clean-without-skin-1kg-berhampur	Foods	unreviewed	0.0
Broiler Chicken Raw with skin 500gm(Berhampur)	https://yoshops.com/products/broiler-chicken-raw-with-skin-500gm-berhampur1	Foods	unreviewed	0.0
Broiler Chicken Clean without skin 500gm(Berhampur)	https://yoshops.com/products/broiler-chicken-clean-without-skin-500gm-berhampur1	Foods	unreviewed	0.0
Country Chicken (Desi Murga) Eggs 12pcs(Berhampur)	https://yoshops.com/products/country-chicken-desi-murga-eggs-12pcs-berhampur	Foods	unreviewed	0.0
Broiler Eggs 12pcs(Berhampur)	https://yoshops.com/products/broiler-eggs-12pcs-berhampur	Foods	unreviewed	0.0
Cooking OiL 1Liter(Berhampur)	https://yoshops.com/products/cooking-oil-1liter-berhampur	Foods	unreviewed	0.0
Organic Basmati Rice 1Kg(Berhampur)	https://yoshops.com/products/organic-basmati-rice-1kg-berhampur	Foods	unreviewed	0.0
ATTA 1Kg(Berhampur)	https://yoshops.com/products/atta-1kg-berhampur	Foods	unreviewed	0.0
Sweet Pickel 1Kg(Berhampur)	https://yoshops.com/products/sweet-pickel-1kg-berhampur	Foods	unreviewed	0.0
Fresh Paneer 1Kg(Berhampur)	https://yoshops.com/products/fresh-paneer-1kg-berhampur1	Foods	unreviewed	0.0
ROLLED OATS 1Kg(Berhampur)	https://yoshops.com/products/rolled-oats-1kg-berhampur	Foods	unreviewed	0.0
Organic Sattu Maavu Multi-grain Baby Protein powder with dry fruit 1kg-	https://yoshops.com/products/organic-sattu-maavu-multi-grain-baby-protein-powder-with-dry-fruit-1kg	Foods	unreviewed	0.0
Organic Unpolished Toor Dal 1Kg	https://yoshops.com/products/organic-unpolished-toor-dal-1kg	Foods	unreviewed	0.0
Organic Cow Ghee 1Litre	https://yoshops.com/products/organic-cow-ghee-1litre	Foods	unreviewed	0.0
Organic Herbal Tea 500gm	https://yoshops.com/products/organic-herbal-tea-500gm	Foods	unreviewed	0.0
Organic Filter Coffee Powder 250gm(Berhampur)	https://yoshops.com/products/organic-filter-coffee-powder-250gm-berhampur	Foods	unreviewed	0.0
Fresh Cow Milk 1Liter(Berhampur)	https://yoshops.com/products/fresh-cow-milk-1liter-berhampur	Foods	unreviewed	0.0
Fresh Cow Milk 500ml(Berhampur)	https://yoshops.com/products/fresh-cow-milk-500ml-berhampur	Foods	unreviewed	0.0
Fresh Curd 500ml(Berhampur)	https://yoshops.com/products/fresh-curd-500ml-berhampur1	Foods	unreviewed	0.0
"Organic Spice Masala Combo 500gm- 5 item(Berhampur)-100gm Garam Masala, 100gm Pav Bhaji Masala, 100gm Sambar Powder,100gm Chicken Masala,100gm Biriyani Masala"	https://yoshops.com/products/organic-spice-masala-combo-500gm-5-item-berhampur-100gm-garam-masala-100gm-pav-bhaji-masala-100gm-sambar-powder-100gm-chicken-masala-100gm-biriyani-masala	Foods	unreviewed	0.0
Fresh Paneer 500gm (Berhampur)	https://yoshops.com/products/fresh-paneer-500gm-berhampur1	Foods	unreviewed	0.0
Fresh Paneer 250gm(Berhampur)	https://yoshops.com/products/fresh-paneer-250gm-berhampur	Foods	unreviewed	0.0
AVENTURE GOLD INSTANT COFFEE	https://yoshops.com/products/aventure-gold-instant-coffee	Foods	unreviewed	0.0
Broiler Eggs 36pcs(Berhampur)	https://yoshops.com/products/broiler-eggs-36pcs-berhampur1	Foods	unreviewed	0.0
Country Chicken (Desi Murga) Eggs 6pcs(Berhampur)	https://yoshops.com/products/country-chicken-desi-murga-eggs-6pcs-berhampur	Foods	unreviewed	0.0
Fresh Mushrooms Button 200gm (Berhampur)	https://yoshops.com/products/fresh-mushrooms-button-200gm-berhampur	Organic foods	unreviewed	0.0
Berhampur Special Masala Papad 250gm	https://yoshops.com/products/pappad-250gm-berhampur	Organic foods	unreviewed	0.0
KING'S CLASSIC INSTANT COFFEE	https://yoshops.com/products/king-s-classic-instant-coffee-100-gm	Organic foods	unreviewed	0.0
FERNWEH ORIGINALS INSTANT COFFEE	https://yoshops.com/products/fernweh-originals-instant-coffee1	Organic foods	unreviewed	0.0
Organic Raw Honey 250Gms	https://yoshops.com/products/organic-raw-honey-250gms	Organic foods	unreviewed	0.0
Cooking OiL 1Liter(Berhampur)	https://yoshops.com/products/cooking-oil-1liter-berhampur	Organic foods	unreviewed	0.0
Organic Basmati Rice 1Kg(Berhampur)	https://yoshops.com/products/organic-basmati-rice-1kg-berhampur	Organic foods	unreviewed	0.0
ATTA 1Kg(Berhampur)	https://yoshops.com/products/atta-1kg-berhampur	Organic foods	unreviewed	0.0
Sweet Pickel 1Kg(Berhampur)	https://yoshops.com/products/sweet-pickel-1kg-berhampur	Organic foods	unreviewed	0.0
Fresh Paneer 1Kg(Berhampur)	https://yoshops.com/products/fresh-paneer-1kg-berhampur1	Organic foods	unreviewed	0.0
ROLLED OATS 1Kg(Berhampur)	https://yoshops.com/products/rolled-oats-1kg-berhampur	Organic foods	unreviewed	0.0
Organic Sattu Maavu Multi-grain Baby Protein powder with dry fruit 1kg-	https://yoshops.com/products/organic-sattu-maavu-multi-grain-baby-protein-powder-with-dry-fruit-1kg	Organic foods	unreviewed	0.0
Organic Unpolished Toor Dal 1Kg	https://yoshops.com/products/organic-unpolished-toor-dal-1kg	Organic foods	unreviewed	0.0
Organic Cow Ghee 1Litre	https://yoshops.com/products/organic-cow-ghee-1litre	Organic foods	unreviewed	0.0
Organic Herbal Tea 500gm	https://yoshops.com/products/organic-herbal-tea-500gm	Organic foods	unreviewed	0.0
Organic Filter Coffee Powder 250gm(Berhampur)	https://yoshops.com/products/organic-filter-coffee-powder-250gm-berhampur	Organic foods	unreviewed	0.0
Fresh Cow Milk 1Liter(Berhampur)	https://yoshops.com/products/fresh-cow-milk-1liter-berhampur	Organic foods	unreviewed	0.0
Fresh Cow Milk 500ml(Berhampur)	https://yoshops.com/products/fresh-cow-milk-500ml-berhampur	Organic foods	unreviewed	0.0
Fresh Curd 500ml(Berhampur)	https://yoshops.com/products/fresh-curd-500ml-berhampur1	Organic foods	unreviewed	0.0
"Organic Spice Masala Combo 500gm- 5 item(Berhampur)-100gm Garam Masala, 100gm Pav Bhaji Masala, 100gm Sambar Powder,100gm Chicken Masala,100gm Biriyani Masala"	https://yoshops.com/products/organic-spice-masala-combo-500gm-5-item-berhampur-100gm-garam-masala-100gm-pav-bhaji-masala-100gm-sambar-powder-100gm-chicken-masala-100gm-biriyani-masala	Organic foods	unreviewed	0.0
Fresh Paneer 500gm (Berhampur)	https://yoshops.com/products/fresh-paneer-500gm-berhampur1	Organic foods	unreviewed	0.0
Fresh Paneer 250gm(Berhampur)	https://yoshops.com/products/fresh-paneer-250gm-berhampur	Organic foods	unreviewed	0.0
AVENTURE GOLD INSTANT COFFEE	https://yoshops.com/products/aventure-gold-instant-coffee	Organic foods	unreviewed	0.0
Fresh Mushrooms Button 200gm (Berhampur)	https://yoshops.com/products/fresh-mushrooms-button-200gm-berhampur	Vegetable	unreviewed	0.0
1 Bucket Chicken Biryani Party Pack 5kg (Chennai)	https://yoshops.com/products/1-bucket-chechen-biryani-party-pack-5kg	Non Veg	Reviewd	5.0
Quarter Chicken Biryani (Chennai)	https://yoshops.com/products/quarter-chicken-biryanichennai	Non Veg	unreviewed	0.0
Country Chicken (Desi Murga) raw with skin 1kg(Berhampur)	https://yoshops.com/products/country-chicken-desi-murga-raw-with-skin-1kg-berhampur1	Non Veg	unreviewed	0.0
Chicken Pakora-200Gm (Chennai)	https://yoshops.com/products/chicken-pakora-200gm	Non Veg	unreviewed	0.0
Mutton Curry Cut 500gm (Berhampur)	https://yoshops.com/products/mutton-curry-cut-500gm-berhampur	Non Veg	unreviewed	0.0
Egg Biriyani Plate 1/2 kg. (Chennai)	https://yoshops.com/products/egg-biriyani	Non Veg	unreviewed	0.0
Chicken Biryani Plate(Chennai)	https://yoshops.com/products/chicken-biryani	Non Veg	unreviewed	0.0
Country Chicken (Desi Murga) Clean without skin 1kg(Berhampur)	https://yoshops.com/products/country-chicken-desi-murga-clean-without-skin-1kg-berhampur1	Non Veg	unreviewed	0.0
Country Chicken (Desi Murga) Curry Cut with skin 500gm(Berhampur)	https://yoshops.com/products/country-chicken-desi-murga-curry-cut-with-skin-500gm-berhampur	Non Veg	unreviewed	0.0
Country Chicken (Desi Murga) Clean without skin 500gm(Berhampur)	https://yoshops.com/products/country-chicken-desi-murga-clean-without-skin-500gm-berhampur1	Non Veg	unreviewed	0.0
Mutton Curry Cut 1kg (Berhampur)	https://yoshops.com/products/mutton-curry-cut-1kg-berhampur	Non Veg	unreviewed	0.0
Mutton Chops Special(kasha) 1kg(Berhampur)	https://yoshops.com/products/mutton-chops-special-kasha-1kg-berhampur	Non Veg	unreviewed	0.0
Mutton Chops Special(kashi) 500gm(Berhampur)	https://yoshops.com/products/mutton-chops-special-kashi-500gm-berhampur	Non Veg	unreviewed	0.0
